Standard Model;G1;Bus 7;Bus 5;Bus 7;Bus 5
0,343000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,344000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,345000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,346000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,347000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,348000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,349000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,350000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,351000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,352000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,353000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,354000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,355000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,356000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,357000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,358000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,359000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,360000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,361000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,362000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,363000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,364000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,365000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,366000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,367000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,368000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,369000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,370000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,371000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,372000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,373000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,374000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,375000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,376000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,377000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,378000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,379000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,380000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,381000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,382000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,383000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,384000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,385000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,386000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,387000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,388000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,389000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,390000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,391000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,392000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,393000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,394000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,395000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,396000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,397000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,398000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,399000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,400000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,401000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,402000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,403000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,404000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,405000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,406000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,407000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,408000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,409000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,410000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,411000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,412000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,413000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,414000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,415000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,416000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,417000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,418000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,419000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,420000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,421000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,422000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,423000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,424000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,425000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,426000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,427000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,428000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,429000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,430000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,431000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,432000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,433000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,434000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,435000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,436000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,437000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,438000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,439000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,440000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,441000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,442000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,443000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,444000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,445000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,446000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,447000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,448000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,449000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,450000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,451000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,452000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,453000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,454000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,455000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,456000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,457000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,458000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,459000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,460000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,461000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,462000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,463000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,464000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,465000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,466000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,467000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,468000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,469000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,470000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,471000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,472000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,473000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,474000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,475000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,476000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,477000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,478000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,479000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,480000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,481000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,482000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,483000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,484000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,485000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,486000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,487000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,488000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,489000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,490000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,491000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,492000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,493000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,494000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,495000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,496000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,497000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,498000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,499000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,500000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,501000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,502000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,503000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,504000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,505000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,506000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,507000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,508000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,509000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,510000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,511000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,512000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,513000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,514000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,515000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,516000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,517000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,518000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,519000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,520000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,521000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,522000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,523000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,524000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,525000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,526000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,527000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,528000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,529000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,530000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,531000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,532000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,533000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,534000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,535000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,536000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,537000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,538000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,539000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,540000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,541000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,542000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,543000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,544000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,545000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,546000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,547000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,548000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,549000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,550000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,551000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,552000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,553000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,554000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,555000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,556000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,557000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,558000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,559000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,560000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,561000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,562000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,563000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,564000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,565000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,566000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,567000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,568000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,569000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,570000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,571000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,572000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,573000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,574000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,575000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,576000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,577000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,578000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,579000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,580000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,581000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,582000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,583000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,584000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,585000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,586000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,587000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,588000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,589000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,590000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,591000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,592000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,593000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,594000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,595000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,596000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,597000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,598000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,599000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,600000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,601000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,602000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,603000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,604000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,605000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,606000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,607000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,608000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,609000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,610000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,611000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,612000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,613000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,614000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,615000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,616000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,617000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,618000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,619000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,620000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,621000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,622000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,623000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,624000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,625000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,626000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,627000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,628000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,629000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,630000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,631000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,632000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,633000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,634000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,635000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,636000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,637000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,638000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,639000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,640000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,641000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,642000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,643000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,644000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,645000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,646000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,647000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,648000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,649000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,650000;1,000000;3,719706;-3,988803;1,025769;0,995631
0,651000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,652000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,653000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,654000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,655000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,656000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,657000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,658000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,659000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,660000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,661000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,662000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,663000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,664000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,665000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,666000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,667000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,668000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,669000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,670000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,671000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,672000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,673000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,674000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,675000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,676000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,677000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,678000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,679000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,680000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,681000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,682000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,683000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,684000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,685000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,686000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,687000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,688000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,689000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,690000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,691000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,692000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,693000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,694000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,695000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,696000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,697000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,698000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,699000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,700000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,701000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,702000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,703000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,704000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,705000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,706000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,707000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,708000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,709000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,710000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,711000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,712000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,713000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,714000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,715000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,716000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,717000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,718000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,719000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,720000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,721000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,722000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,723000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,724000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,725000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,726000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,727000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,728000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,729000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,730000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,731000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,732000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,733000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,734000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,735000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,736000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,737000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,738000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,739000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,740000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,741000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,742000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,743000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,744000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,745000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,746000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,747000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,748000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,749000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,750000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,751000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,752000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,753000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,754000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,755000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,756000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,757000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,758000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,759000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,760000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,761000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,762000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,763000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,764000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,765000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,766000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,767000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,768000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,769000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,770000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,771000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,772000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,773000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,774000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,775000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,776000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,777000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,778000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,779000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,780000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,781000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,782000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,783000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,784000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,785000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,786000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,787000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,788000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,789000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,790000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,791000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,792000;1,000000;3,719706;-3,988802;1,025769;0,995631
