Standard Model;G2;G3;G2
1,177167;82,920372;67,107502;82,920372
1,178167;83,124062;67,244201;83,124062
1,179167;83,327910;67,380980;83,327910
1,180167;83,531908;67,517835;83,531908
1,181167;83,736050;67,654760;83,736050
1,182167;83,940331;67,791750;83,940331
1,183167;84,144744;67,928801;84,144744
1,184167;84,349282;68,065906;84,349282
1,185167;84,553940;68,203061;84,553940
1,186167;84,758711;68,340260;84,758711
1,187167;84,963588;68,477499;84,963588
1,188167;85,168567;68,614773;85,168567
1,189167;85,373640;68,752077;85,373640
1,190167;85,578802;68,889405;85,578802
1,191167;85,784046;69,026752;85,784046
1,192167;85,989367;69,164115;85,989367
1,193167;86,194757;69,301487;86,194757
1,194167;86,400212;69,438865;86,400212
1,195167;86,605725;69,576243;86,605725
1,196167;86,811289;69,713616;86,811289
1,197167;87,016900;69,850980;87,016900
1,198167;87,222551;69,988330;87,222551
1,199167;87,428236;70,125662;87,428236
1,200167;87,633949;70,262970;87,633949
1,201167;87,839684;70,400250;87,839684
1,202167;88,045435;70,537498;88,045435
1,203167;88,251196;70,674709;88,251196
1,204167;88,456963;70,811879;88,456963
1,205167;88,662727;70,949002;88,662727
1,206167;88,868485;71,086075;88,868485
1,207167;89,074229;71,223094;89,074229
1,208167;89,279955;71,360052;89,279955
1,209167;89,485656;71,496948;89,485656
1,210167;89,691327;71,633775;89,691327
1,211167;89,896962;71,770530;89,896962
1,212167;90,102555;71,907209;90,102555
1,213167;90,308101;72,043807;90,308101
1,214167;90,513594;72,180321;90,513594
1,215167;90,719028;72,316745;90,719028
1,216167;90,924398;72,453076;90,924398
1,217167;91,129699;72,589310;91,129699
1,218167;91,334923;72,725443;91,334923
1,219167;91,540067;72,861470;91,540067
1,220167;91,745125;72,997389;91,745125
1,221167;91,950091;73,133194;91,950091
1,222167;92,154959;73,268882;92,154959
1,223167;92,359724;73,404449;92,359724
1,224167;92,564382;73,539891;92,564382
1,225167;92,768925;73,675205;92,768925
1,226167;92,973350;73,810387;92,973350
1,227167;93,177651;73,945432;93,177651
1,228167;93,381822;74,080337;93,381822
1,229167;93,585858;74,215099;93,585858
1,230167;93,789754;74,349714;93,789754
1,231167;93,993505;74,484178;93,993505
1,232167;94,197105;74,618488;94,197105
1,233167;94,400549;74,752640;94,400549
1,234167;94,603833;74,886631;94,603833
1,235167;94,806950;75,020457;94,806950
1,236167;95,009897;75,154115;95,009897
1,237167;95,212667;75,287601;95,212667
1,238167;95,415256;75,420913;95,415256
1,239167;95,617658;75,554046;95,617658
1,240167;95,819870;75,686997;95,819870
1,241167;96,021885;75,819764;96,021885
1,242167;96,223699;75,952342;96,223699
1,243167;96,425307;76,084730;96,425307
1,244167;96,626704;76,216922;96,626704
1,245167;96,827885;76,348918;96,827885
1,246167;97,028846;76,480713;97,028846
1,247167;97,229581;76,612304;97,229581
1,248167;97,430085;76,743688;97,430085
1,249167;97,630355;76,874863;97,630355
1,250167;97,830385;77,005825;97,830385
1,251167;98,030171;77,136572;98,030171
1,252167;98,229708;77,267100;98,229708
1,253167;98,428991;77,397407;98,428991
1,254167;98,628015;77,527490;98,628015
1,255167;98,826777;77,657346;98,826777
1,256167;99,025272;77,786972;99,025272
1,257167;99,223494;77,916366;99,223494
1,258167;99,421440;78,045525;99,421440
1,259167;99,619105;78,174446;99,619105
1,260167;99,816485;78,303127;99,816485
1,261167;100,013575;78,431565;100,013575
1,262167;100,210371;78,559758;100,210371
1,263167;100,406868;78,687702;100,406868
1,264167;100,603063;78,815397;100,603063
1,265167;100,798950;78,942838;100,798950
1,266167;100,994527;79,070024;100,994527
1,267167;101,189787;79,196952;101,189787
1,268167;101,384728;79,323620;101,384728
1,269167;101,579345;79,450026;101,579345
1,270167;101,773634;79,576167;101,773634
1,271167;101,967591;79,702041;101,967591
1,272167;102,161211;79,827646;102,161211
1,273167;102,354491;79,952979;102,354491
1,274167;102,547427;80,078039;102,547427
1,275167;102,740014;80,202823;102,740014
1,276167;102,932249;80,327329;102,932249
1,277167;103,124128;80,451556;103,124128
1,278167;103,315647;80,575500;103,315647
1,279167;103,506801;80,699160;103,506801
1,280167;103,697588;80,822535;103,697588
1,281167;103,888003;80,945621;103,888003
1,282167;104,078042;81,068418;104,078042
1,283167;104,267703;81,190923;104,267703
1,284167;104,456980;81,313134;104,456980
1,285167;104,645871;81,435049;104,645871
1,286167;104,834371;81,556668;104,834371
1,287167;105,022477;81,677987;105,022477
1,288167;105,210186;81,799006;105,210186
1,289167;105,397494;81,919722;105,397494
1,290167;105,584397;82,040134;105,584397
1,291167;105,770892;82,160239;105,770892
1,292167;105,956975;82,280038;105,956975
1,293167;106,142643;82,399527;106,142643
1,294167;106,327892;82,518705;106,327892
1,295167;106,512720;82,637571;106,512720
1,296167;106,697122;82,756124;106,697122
1,297167;106,881095;82,874361;106,881095
1,298167;107,064637;82,992281;107,064637
1,299167;107,247743;83,109883;107,247743
1,300167;107,430411;83,227165;107,430411
1,301167;107,612637;83,344126;107,612637
1,302167;107,794418;83,460765;107,794418
1,303167;107,975751;83,577080;107,975751
1,304167;108,156633;83,693070;108,156633
1,305167;108,337061;83,808734;108,337061
1,306167;108,517031;83,924070;108,517031
1,307167;108,696541;84,039077;108,696541
1,308167;108,875588;84,153754;108,875588
1,309167;109,054168;84,268100;109,054168
1,310167;109,232279;84,382113;109,232279
1,311167;109,409918;84,495793;109,409918
1,312167;109,587082;84,609138;109,587082
1,313167;109,763768;84,722147;109,763768
1,314167;109,939973;84,834819;109,939973
1,315167;110,115694;84,947154;110,115694
1,316167;110,290929;85,059150;110,290929
1,317167;110,465675;85,170805;110,465675
1,318167;110,639929;85,282120;110,639929
1,319167;110,813689;85,393093;110,813689
1,320167;110,986951;85,503723;110,986951
1,321167;111,159714;85,614010;111,159714
1,322167;111,331975;85,723952;111,331975
1,323167;111,503730;85,833549;111,503730
1,324167;111,674979;85,942799;111,674979
1,325167;111,845717;86,051702;111,845717
1,326167;112,015942;86,160258;112,015942
1,327167;112,185653;86,268464;112,185653
1,328167;112,354847;86,376322;112,354847
1,329167;112,523521;86,483829;112,523521
1,330167;112,691673;86,590985;112,691673
1,331167;112,859300;86,697790;112,859300
1,332167;113,026401;86,804243;113,026401
1,333167;113,192973;86,910343;113,192973
1,334167;113,359014;87,016089;113,359014
1,335167;113,524521;87,121481;113,524521
1,336167;113,689493;87,226519;113,689493
1,337167;113,853926;87,331201;113,853926
1,338167;114,017820;87,435527;114,017820
1,339167;114,181172;87,539497;114,181172
1,340167;114,343980;87,643110;114,343980
1,341167;114,506242;87,746366;114,506242
1,342167;114,667956;87,849263;114,667956
1,343167;114,829119;87,951803;114,829119
1,344167;114,989730;88,053983;114,989730
1,345167;115,149787;88,155805;115,149787
1,346167;115,309289;88,257266;115,309289
1,347167;115,468232;88,358368;115,468232
1,348167;115,626616;88,459109;115,626616
1,349167;115,784438;88,559489;115,784438
1,350167;115,941696;88,659508;115,941696
1,351167;116,098390;88,759166;116,098390
1,352167;116,254517;88,858462;116,254517
1,353167;116,410075;88,957396;116,410075
1,354167;116,565062;89,055967;116,565062
1,355167;116,719478;89,154176;116,719478
1,356167;116,873320;89,252022;116,873320
1,357167;117,026587;89,349504;117,026587
1,358167;117,179277;89,446623;117,179277
1,359167;117,331389;89,543379;117,331389
1,360167;117,482921;89,639771;117,482921
1,361167;117,633871;89,735799;117,633871
1,362167;117,784238;89,831462;117,784238
1,363167;117,934021;89,926762;117,934021
1,364167;118,083218;90,021696;118,083218
1,365167;118,231828;90,116267;118,231828
1,366167;118,379849;90,210472;118,379849
1,367167;118,527280;90,304313;118,527280
1,368167;118,674120;90,397789;118,674120
1,369167;118,820367;90,490899;118,820367
1,370167;118,966020;90,583645;118,966020
1,371167;119,111078;90,676026;119,111078
1,372167;119,255540;90,768041;119,255540
1,373167;119,399404;90,859691;119,399404
1,374167;119,542669;90,950976;119,542669
1,375167;119,685334;91,041896;119,685334
1,376167;119,827398;91,132450;119,827398
1,377167;119,968859;91,222639;119,968859
1,378167;120,109718;91,312463;120,109718
1,379167;120,249972;91,401922;120,249972
1,380167;120,389620;91,491015;120,389620
1,381167;120,528662;91,579744;120,528662
1,382167;120,667096;91,668107;120,667096
1,383167;120,804922;91,756106;120,804922
1,384167;120,942139;91,843739;120,942139
1,385167;121,078745;91,931008;121,078745
1,386167;121,214740;92,017912;121,214740
1,387167;121,350123;92,104451;121,350123
1,388167;121,484893;92,190626;121,484893
1,389167;121,619049;92,276437;121,619049
1,390167;121,752590;92,361883;121,752590
1,391167;121,885516;92,446965;121,885516
1,392167;122,017826;92,531683;122,017826
1,393167;122,149519;92,616038;122,149519
1,394167;122,280594;92,700028;122,280594
1,395167;122,411051;92,783656;122,411051
1,396167;122,540889;92,866920;122,540889
1,397167;122,670107;92,949820;122,670107
1,398167;122,798704;93,032358;122,798704
1,399167;122,926681;93,114534;122,926681
1,400167;123,054036;93,196346;123,054036
1,401167;123,180768;93,277796;123,180768
1,402167;123,306878;93,358885;123,306878
1,403167;123,432365;93,439611;123,432365
1,404167;123,557228;93,519976;123,557228
1,405167;123,681467;93,599979;123,681467
1,406167;123,805081;93,679621;123,805081
1,407167;123,928070;93,758902;123,928070
1,408167;124,050433;93,837823;124,050433
1,409167;124,172170;93,916383;124,172170
1,410167;124,293280;93,994583;124,293280
1,411167;124,413764;94,072422;124,413764
1,412167;124,533620;94,149903;124,533620
1,413167;124,652849;94,227024;124,652849
1,414167;124,771451;94,303786;124,771451
1,415167;124,889423;94,380189;124,889423
1,416167;125,006768;94,456233;125,006768
1,417167;125,123484;94,531920;125,123484
1,418167;125,239571;94,607248;125,239571
1,419167;125,355028;94,682219;125,355028
1,420167;125,469857;94,756832;125,469857
1,421167;125,584055;94,831088;125,584055
1,422167;125,697624;94,904988;125,697624
1,423167;125,810563;94,978531;125,810563
1,424167;125,922872;95,051719;125,922872
1,425167;126,034551;95,124550;126,034551
1,426167;126,145600;95,197026;126,145600
1,427167;126,256018;95,269147;126,256018
1,428167;126,365806;95,340913;126,365806
1,429167;126,474964;95,412324;126,474964
1,430167;126,583490;95,483382;126,583490
1,431167;126,691387;95,554085;126,691387
1,432167;126,798653;95,624435;126,798653
1,433167;126,905288;95,694432;126,905288
1,434167;127,011293;95,764076;127,011293
1,435167;127,116668;95,833368;127,116668
1,436167;127,221412;95,902308;127,221412
1,437167;127,325526;95,970895;127,325526
1,438167;127,429010;96,039132;127,429010
1,439167;127,531864;96,107017;127,531864
1,440167;127,634088;96,174551;127,634088
1,441167;127,735682;96,241735;127,735682
1,442167;127,836646;96,308569;127,836646
1,443167;127,936981;96,375053;127,936981
1,444167;128,036687;96,441188;128,036687
1,445167;128,135764;96,506974;128,135764
1,446167;128,234212;96,572411;128,234212
1,447167;128,332031;96,637499;128,332031
1,448167;128,429222;96,702240;128,429222
1,449167;128,525785;96,766633;128,525785
1,450167;128,621720;96,830679;128,621720
1,451167;128,717028;96,894378;128,717028
1,452167;128,811708;96,957731;128,811708
1,453167;128,905762;97,020737;128,905762
1,454167;128,999189;97,083397;128,999189
1,455167;129,091990;97,145712;129,091990
1,456167;129,184165;97,207681;129,184165
1,457167;129,275714;97,269306;129,275714
1,458167;129,366638;97,330586;129,366638
1,459167;129,456938;97,391522;129,456938
1,460167;129,546613;97,452114;129,546613
1,461167;129,635664;97,512363;129,635664
1,462167;129,724092;97,572269;129,724092
1,463167;129,811897;97,631832;129,811897
1,464167;129,899080;97,691052;129,899080
1,465167;129,985640;97,749931;129,985640
1,466167;130,071579;97,808467;130,071579
1,467167;130,156897;97,866663;130,156897
1,468167;130,241594;97,924517;130,241594
1,469167;130,325672;97,982030;130,325672
1,470167;130,409129;98,039203;130,409129
1,471167;130,491968;98,096036;130,491968
1,472167;130,574188;98,152529;130,574188
1,473167;130,655791;98,208683;130,655791
1,474167;130,736776;98,264497;130,736776
1,475167;130,817144;98,319973;130,817144
1,476167;130,896897;98,375110;130,896897
1,477167;130,976034;98,429910;130,976034
1,478167;131,054556;98,484371;131,054556
1,479167;131,132464;98,538495;131,132464
1,480167;131,209758;98,592282;131,209758
1,481167;131,286440;98,645731;131,286440
1,482167;131,362509;98,698845;131,362509
1,483167;131,437966;98,751621;131,437966
1,484167;131,512813;98,804062;131,512813
1,485167;131,587049;98,856168;131,587049
1,486167;131,660676;98,907937;131,660676
1,487167;131,733694;98,959372;131,733694
1,488167;131,806104;99,010472;131,806104
1,489167;131,877907;99,061238;131,877907
1,490167;131,949103;99,111669;131,949103
1,491167;132,019693;99,161767;132,019693
1,492167;132,089678;99,211530;132,089678
1,493167;132,159058;99,260961;132,159058
1,494167;132,227835;99,310058;132,227835
1,495167;132,296009;99,358822;132,296009
1,496167;132,363582;99,407254;132,363582
1,497167;132,430552;99,455354;132,430552
1,498167;132,496923;99,503122;132,496923
1,499167;132,562694;99,550557;132,562694
1,500167;132,627866;99,597662;132,627866
1,501167;132,692440;99,644435;132,692440
1,502167;132,756417;99,690877;132,756417
1,503167;132,819798;99,736988;132,819798
1,504167;132,882583;99,782769;132,882583
1,505167;132,944774;99,828220;132,944774
1,506167;133,006371;99,873341;133,006371
1,507167;133,067375;99,918131;133,067375
1,508167;133,127788;99,962593;133,127788
1,509167;133,187609;100,006725;133,187609
1,510167;133,246840;100,050528;133,246840
1,511167;133,305482;100,094002;133,305482
1,512167;133,363535;100,137147;133,363535
1,513167;133,421001;100,179964;133,421001
1,514167;133,477881;100,222452;133,477881
1,515167;133,534175;100,264613;133,534175
1,516167;133,589884;100,306446;133,589884
1,517167;133,645010;100,347951;133,645010
1,518167;133,699553;100,389129;133,699553
1,519167;133,753514;100,429979;133,753514
1,520167;133,806894;100,470503;133,806894
1,521167;133,859695;100,510699;133,859695
1,522167;133,911916;100,550569;133,911916
1,523167;133,963560;100,590113;133,963560
1,524167;134,014626;100,629330;134,014626
1,525167;134,065117;100,668221;134,065117
1,526167;134,115033;100,706786;134,115033
1,527167;134,164374;100,745025;134,164374
1,528167;134,213143;100,782939;134,213143
1,529167;134,261340;100,820527;134,261340
1,530167;134,308966;100,857790;134,308966
1,531167;134,356022;100,894727;134,356022
1,532167;134,402509;100,931340;134,402509
1,533167;134,448428;100,967627;134,448428
1,534167;134,493780;101,003590;134,493780
1,535167;134,538566;101,039228;134,538566
1,536167;134,582788;101,074542;134,582788
1,537167;134,626446;101,109532;134,626446
1,538167;134,669541;101,144197;134,669541
1,539167;134,712074;101,178538;134,712074
1,540167;134,754047;101,212555;134,754047
1,541167;134,795461;101,246248;134,795461
1,542167;134,836316;101,279617;134,836316
1,543167;134,876613;101,312663;134,876613
1,544167;134,916354;101,345385;134,916354
1,545167;134,955540;101,377784;134,955540
1,546167;134,994172;101,409859;134,994172
1,547167;135,032251;101,441611;135,032251
1,548167;135,069778;101,473040;135,069778
1,549167;135,106753;101,504146;135,106753
1,550167;135,143179;101,534928;135,143179
1,551167;135,179057;101,565388;135,179057
1,552167;135,214386;101,595525;135,214386
1,553167;135,249169;101,625339;135,249169
1,554167;135,283407;101,654831;135,283407
1,555167;135,317100;101,683999;135,317100
1,556167;135,350250;101,712846;135,350250
1,557167;135,382858;101,741369;135,382858
1,558167;135,414925;101,769570;135,414925
1,559167;135,446452;101,797449;135,446452
1,560167;135,477440;101,825005;135,477440
1,561167;135,507891;101,852239;135,507891
1,562167;135,537805;101,879151;135,537805
1,563167;135,567184;101,905740;135,567184
1,564167;135,596028;101,932007;135,596028
1,565167;135,624340;101,957952;135,624340
1,566167;135,652119;101,983574;135,652119
1,567167;135,679367;102,008875;135,679367
1,568167;135,706086;102,033853;135,706086
1,569167;135,732276;102,058510;135,732276
1,570167;135,757938;102,082844;135,757938
1,571167;135,783075;102,106856;135,783075
1,572167;135,807686;102,130546;135,807686
1,573167;135,831773;102,153914;135,831773
1,574167;135,855337;102,176960;135,855337
1,575167;135,878379;102,199683;135,878379
1,576167;135,900901;102,222085;135,900901
1,577167;135,922903;102,244165;135,922903
1,578167;135,944387;102,265922;135,944387
1,579167;135,965354;102,287358;135,965354
1,580167;135,985804;102,308471;135,985804
1,581167;136,005740;102,329262;136,005740
1,582167;136,025162;102,349731;136,025162
1,583167;136,044072;102,369878;136,044072
1,584167;136,062470;102,389702;136,062470
1,585167;136,080358;102,409205;136,080358
1,586167;136,097736;102,428385;136,097736
1,587167;136,114607;102,447243;136,114607
1,588167;136,130971;102,465778;136,130971
1,589167;136,146829;102,483991;136,146829
1,590167;136,162183;102,501882;136,162183
1,591167;136,177034;102,519450;136,177034
1,592167;136,191382;102,536696;136,191382
1,593167;136,205229;102,553619;136,205229
1,594167;136,218577;102,570219;136,218577
1,595167;136,231425;102,586497;136,231425
1,596167;136,243777;102,602452;136,243777
1,597167;136,255631;102,618084;136,255631
1,598167;136,266991;102,633394;136,266991
1,599167;136,277857;102,648380;136,277857
1,600167;136,288229;102,663044;136,288229
1,601167;136,298110;102,677384;136,298110
1,602167;136,307500;102,691402;136,307500
1,603167;136,316401;102,705096;136,316401
1,604167;136,324813;102,718467;136,324813
1,605167;136,332739;102,731515;136,332739
1,606167;136,340178;102,744239;136,340178
1,607167;136,347133;102,756640;136,347133
1,608167;136,353604;102,768717;136,353604
1,609167;136,359592;102,780471;136,359592
1,610167;136,365099;102,791901;136,365099
1,611167;136,370126;102,803007;136,370126
1,612167;136,374673;102,813789;136,374673
1,613167;136,378743;102,824248;136,378743
1,614167;136,382336;102,834382;136,382336
1,615167;136,385453;102,844192;136,385453
1,616167;136,388096;102,853678;136,388096
1,617167;136,390266;102,862839;136,390266
1,618167;136,391963;102,871676;136,391963
1,619167;136,393190;102,880188;136,393190
1,620167;136,393946;102,888376;136,393946
1,621167;136,394234;102,896239;136,394234
1,622167;136,394054;102,903778;136,394054
1,623167;136,393408;102,910991;136,393408
1,624167;136,392296;102,917879;136,392296
1,625167;136,390720;102,924442;136,390720
1,626167;136,388681;102,930680;136,388681
1,627167;136,386180;102,936593;136,386180
1,628167;136,383218;102,942180;136,383218
1,629167;136,379797;102,947442;136,379797
1,630167;136,375917;102,952378;136,375917
1,631167;136,371580;102,956988;136,371580
1,632167;136,366786;102,961272;136,366786
1,633167;136,361538;102,965230;136,361538
1,634167;136,355835;102,968863;136,355835
1,635167;136,349679;102,972169;136,349679
1,636167;136,343072;102,975148;136,343072
1,637167;136,336014;102,977802;136,336014
1,638167;136,328506;102,980129;136,328506
1,639167;136,320550;102,982129;136,320550
1,640167;136,312147;102,983802;136,312147
1,641167;136,303297;102,985149;136,303297
1,642167;136,294002;102,986168;136,294002
1,643167;136,284264;102,986861;136,284264
1,644167;136,274082;102,987226;136,274082
1,645167;136,263459;102,987264;136,263459
1,646167;136,252394;102,986975;136,252394
1,647167;136,240891;102,986358;136,240891
1,648167;136,228949;102,985414;136,228949
1,649167;136,216569;102,984141;136,216569
1,650167;136,203753;102,982541;136,203753
1,651167;136,190502;102,980613;136,190502
1,652167;136,176817;102,978357;136,176817
1,653167;136,162699;102,975773;136,162699
1,654167;136,148149;102,972861;136,148149
1,655167;136,133168;102,969620;136,133168
1,656167;136,117757;102,966051;136,117757
1,657167;136,101917;102,962153;136,101917
1,658167;136,085650;102,957926;136,085650
1,659167;136,068956;102,953371;136,068956
1,660167;136,051837;102,948487;136,051837
1,661167;136,034294;102,943274;136,034294
1,662167;136,016327;102,937731;136,016327
1,663167;135,997938;102,931860;135,997938
1,664167;135,979127;102,925659;135,979127
1,665167;135,959896;102,919129;135,959896
1,666167;135,940247;102,912270;135,940247
1,667167;135,920179;102,905081;135,920179
1,668167;135,899694;102,897562;135,899694
1,669167;135,878793;102,889714;135,878793
1,670167;135,857478;102,881536;135,857478
1,671167;135,835748;102,873027;135,835748
1,672167;135,813606;102,864189;135,813606
1,673167;135,791052;102,855021;135,791052
1,674167;135,768087;102,845523;135,768087
1,675167;135,744712;102,835695;135,744712
1,676167;135,720929;102,825536;135,720929
1,677167;135,696738;102,815047;135,696738
1,678167;135,672140;102,804227;135,672140
1,679167;135,647137;102,793077;135,647137
1,680167;135,621729;102,781597;135,621729
1,681167;135,595918;102,769785;135,595918
1,682167;135,569704;102,757643;135,569704
1,683167;135,543088;102,745171;135,543088
1,684167;135,516073;102,732367;135,516073
1,685167;135,488657;102,719233;135,488657
1,686167;135,460843;102,705768;135,460843
1,687167;135,432631;102,691971;135,432631
1,688167;135,404023;102,677844;135,404023
1,689167;135,375020;102,663386;135,375020
1,690167;135,345622;102,648596;135,345622
1,691167;135,315830;102,633476;135,315830
1,692167;135,285646;102,618024;135,285646
1,693167;135,255070;102,602241;135,255070
1,694167;135,224104;102,586127;135,224104
1,695167;135,192748;102,569682;135,192748
1,696167;135,161003;102,552905;135,161003
1,697167;135,128871;102,535797;135,128871
1,698167;135,096352;102,518358;135,096352
1,699167;135,063448;102,500587;135,063448
1,700167;135,030158;102,482486;135,030158
1,701167;134,996485;102,464052;134,996485
1,702167;134,962429;102,445288;134,962429
1,703167;134,927991;102,426192;134,927991
1,704167;134,893173;102,406765;134,893173
1,705167;134,857974;102,387006;134,857974
1,706167;134,822396;102,366917;134,822396
1,707167;134,786440;102,346496;134,786440
1,708167;134,750107;102,325743;134,750107
1,709167;134,713398;102,304660;134,713398
1,710167;134,676314;102,283245;134,676314
1,711167;134,638855;102,261499;134,638855
1,712167;134,601023;102,239422;134,601023
1,713167;134,562819;102,217014;134,562819
1,714167;134,524243;102,194275;134,524243
1,715167;134,485296;102,171205;134,485296
1,716167;134,445980;102,147804;134,445980
1,717167;134,406295;102,124072;134,406295
1,718167;134,366242;102,100010;134,366242
1,719167;134,325822;102,075616;134,325822
1,720167;134,285037;102,050892;134,285037
1,721167;134,243886;102,025838;134,243886
1,722167;134,202371;102,000453;134,202371
1,723167;134,160492;101,974738;134,160492
1,724167;134,118251;101,948692;134,118251
1,725167;134,075649;101,922316;134,075649
1,726167;134,032686;101,895610;134,032686
1,727167;133,989363;101,868574;133,989363
1,728167;133,945682;101,841209;133,945682
1,729167;133,901642;101,813513;133,901642
1,730167;133,857246;101,785488;133,857246
1,731167;133,812493;101,757134;133,812493
1,732167;133,767385;101,728450;133,767385
1,733167;133,721923;101,699437;133,721923
1,734167;133,676106;101,670095;133,676106
1,735167;133,629938;101,640424;133,629938
1,736167;133,583417;101,610424;133,583417
1,737167;133,536546;101,580096;133,536546
1,738167;133,489324;101,549440;133,489324
1,739167;133,441753;101,518455;133,441753
1,740167;133,393834;101,487142;133,393834
1,741167;133,345567;101,455502;133,345567
1,742167;133,296953;101,423533;133,296953
1,743167;133,247994;101,391238;133,247994
1,744167;133,198690;101,358615;133,198690
1,745167;133,149041;101,325665;133,149041
1,746167;133,099049;101,292389;133,099049
1,747167;133,048715;101,258786;133,048715
1,748167;132,998039;101,224856;132,998039
1,749167;132,947023;101,190601;132,947023
1,750167;132,895666;101,156019;132,895666
1,751167;132,843970;101,121113;132,843970
1,752167;132,791936;101,085880;132,791936
1,753167;132,739565;101,050323;132,739565
1,754167;132,686856;101,014441;132,686856
1,755167;132,633812;100,978235;132,633812
1,756167;132,580433;100,941704;132,580433
1,757167;132,526720;100,904850;132,526720
1,758167;132,472673;100,867672;132,472673
1,759167;132,418294;100,830171;132,418294
1,760167;132,363583;100,792347;132,363583
1,761167;132,308541;100,754200;132,308541
1,762167;132,253169;100,715731;132,253169
1,763167;132,197467;100,676939;132,197467
1,764167;132,141437;100,637827;132,141437
1,765167;132,085080;100,598393;132,085080
1,766167;132,028395;100,558638;132,028395
1,767167;131,971384;100,518563;131,971384
1,768167;131,914047;100,478167;131,914047
1,769167;131,856386;100,437452;131,856386
1,770167;131,798402;100,396418;131,798402
1,771167;131,740094;100,355064;131,740094
1,772167;131,681464;100,313392;131,681464
1,773167;131,622513;100,271402;131,622513
1,774167;131,563240;100,229094;131,563240
1,775167;131,503648;100,186469;131,503648
1,776167;131,443737;100,143527;131,443737
1,777167;131,383508;100,100268;131,383508
1,778167;131,322961;100,056694;131,322961
1,779167;131,262097;100,012804;131,262097
1,780167;131,200917;99,968599;131,200917
1,781167;131,139422;99,924080;131,139422
1,782167;131,077613;99,879247;131,077613
1,783167;131,015489;99,834100;131,015489
1,784167;130,953053;99,788640;130,953053
1,785167;130,890305;99,742867;130,890305
1,786167;130,827245;99,696783;130,827245
1,787167;130,763874;99,650387;130,763874
1,788167;130,700194;99,603680;130,700194
1,789167;130,636204;99,556663;130,636204
1,790167;130,571906;99,509336;130,571906
1,791167;130,507300;99,461700;130,507300
1,792167;130,442388;99,413756;130,442388
1,793167;130,377169;99,365503;130,377169
1,794167;130,311644;99,316942;130,311644
1,795167;130,245816;99,268075;130,245816
1,796167;130,179683;99,218901;130,179683
1,797167;130,113247;99,169422;130,113247
1,798167;130,046508;99,119638;130,046508
1,799167;129,979468;99,069550;129,979468
1,800167;129,912127;99,019157;129,912127
1,801167;129,844486;98,968462;129,844486
1,802167;129,776545;98,917464;129,776545
1,803167;129,708306;98,866164;129,708306
1,804167;129,639769;98,814564;129,639769
1,805167;129,570934;98,762663;129,570934
1,806167;129,501803;98,710462;129,501803
1,807167;129,432376;98,657962;129,432376
1,808167;129,362654;98,605164;129,362654
1,809167;129,292638;98,552069;129,292638
1,810167;129,222328;98,498677;129,222328
1,811167;129,151725;98,444989;129,151725
1,812167;129,080830;98,391005;129,080830
1,813167;129,009644;98,336727;129,009644
1,814167;128,938167;98,282156;128,938167
1,815167;128,866401;98,227291;128,866401
1,816167;128,794345;98,172134;128,794345
1,817167;128,722001;98,116686;128,722001
1,818167;128,649368;98,060948;128,649368
1,819167;128,576449;98,004919;128,576449
1,820167;128,503244;97,948602;128,503244
1,821167;128,429753;97,891997;128,429753
1,822167;128,355978;97,835105;128,355978
1,823167;128,281918;97,777926;128,281918
1,824167;128,207575;97,720462;128,207575
1,825167;128,132949;97,662714;128,132949
1,826167;128,058042;97,604682;128,058042
1,827167;127,982853;97,546367;127,982853
1,828167;127,907384;97,487770;127,907384
1,829167;127,831635;97,428893;127,831635
1,830167;127,755607;97,369735;127,755607
1,831167;127,679301;97,310298;127,679301
1,832167;127,602717;97,250584;127,602717
1,833167;127,525856;97,190592;127,525856
1,834167;127,448720;97,130324;127,448720
1,835167;127,371308;97,069781;127,371308
1,836167;127,293621;97,008964;127,293621
1,837167;127,215661;96,947874;127,215661
1,838167;127,137427;96,886512;127,137427
1,839167;127,058922;96,824878;127,058922
1,840167;126,980144;96,762975;126,980144
1,841167;126,901095;96,700802;126,901095
1,842167;126,821776;96,638362;126,821776
1,843167;126,742188;96,575654;126,742188
1,844167;126,662331;96,512681;126,662331
1,845167;126,582206;96,449443;126,582206
1,846167;126,501814;96,385941;126,501814
1,847167;126,421155;96,322177;126,421155
1,848167;126,340230;96,258152;126,340230
1,849167;126,259040;96,193866;126,259040
1,850167;126,177586;96,129321;126,177586
1,851167;126,095868;96,064518;126,095868
1,852167;126,013888;95,999458;126,013888
1,853167;125,931645;95,934142;125,931645
1,854167;125,849141;95,868572;125,849141
1,855167;125,766376;95,802748;125,766376
1,856167;125,683352;95,736673;125,683352
1,857167;125,600068;95,670346;125,600068
1,858167;125,516526;95,603770;125,516526
1,859167;125,432727;95,536945;125,432727
1,860167;125,348670;95,469873;125,348670
1,861167;125,264358;95,402555;125,264358
1,862167;125,179790;95,334992;125,179790
1,863167;125,094967;95,267186;125,094967
1,864167;125,009891;95,199137;125,009891
1,865167;124,924561;95,130848;124,924561
1,866167;124,838979;95,062319;124,838979
1,867167;124,753146;94,993552;124,753146
1,868167;124,667062;94,924548;124,667062
1,869167;124,580728;94,855308;124,580728
1,870167;124,494145;94,785834;124,494145
1,871167;124,407313;94,716127;124,407313
1,872167;124,320233;94,646188;124,320233
1,873167;124,232907;94,576019;124,232907
1,874167;124,145334;94,505621;124,145334
1,875167;124,057516;94,434996;124,057516
