Standard Model;G1;Bus 7;Bus 5;Bus 7;Bus 5
0,984000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,985000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,986000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,987000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,988000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,989000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,990000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,991000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,992000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,993000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,994000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,995000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,996000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,997000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,998000;1,000000;3,718486;-3,988534;1,025770;0,995639
0,999000;1,000000;3,718486;-3,988534;1,025770;0,995639
1,000000;1,000000;3,718486;-3,988534;1,025770;0,995639
1,000500;1,000000;4,155514;-9,740401;0,014895;0,447749
1,001167;1,000000;4,267706;-9,734376;0,014853;0,447419
1,002167;1,000000;4,438007;-9,725174;0,014790;0,446929
1,003167;1,000000;4,610072;-9,715789;0,014728;0,446445
1,004167;1,000000;4,783846;-9,706245;0,014667;0,445968
1,005167;1,000000;4,959317;-9,696545;0,014607;0,445496
1,006167;1,000000;5,136470;-9,686688;0,014547;0,445029
1,007167;1,000000;5,315293;-9,676677;0,014489;0,444568
1,008167;1,000000;5,495774;-9,666513;0,014431;0,444113
1,009167;1,000000;5,677899;-9,656197;0,014373;0,443662
1,010167;1,000000;5,861658;-9,645730;0,014317;0,443217
1,011167;1,000000;6,047038;-9,635115;0,014261;0,442776
1,012167;1,000000;6,234028;-9,624352;0,014207;0,442341
1,013167;1,000000;6,422615;-9,613442;0,014152;0,441911
1,014167;1,000000;6,612790;-9,602387;0,014099;0,441485
1,015167;1,000000;6,804541;-9,591188;0,014046;0,441065
1,016167;1,000000;6,997858;-9,579847;0,013994;0,440649
1,017167;1,000000;7,192730;-9,568365;0,013942;0,440237
1,018167;1,000000;7,389147;-9,556742;0,013892;0,439831
1,019167;1,000000;7,587099;-9,544981;0,013841;0,439428
1,020167;1,000000;7,786577;-9,533082;0,013792;0,439031
1,021167;1,000000;7,987571;-9,521047;0,013743;0,438637
1,022167;1,000000;8,190072;-9,508877;0,013695;0,438248
1,023167;1,000000;8,394071;-9,496574;0,013647;0,437863
1,024167;1,000000;8,599559;-9,484138;0,013600;0,437482
1,025167;1,000000;8,806528;-9,471570;0,013553;0,437105
1,026167;1,000000;9,014969;-9,458873;0,013507;0,436732
1,027167;1,000000;9,224875;-9,446047;0,013462;0,436363
1,028167;1,000000;9,436238;-9,433094;0,013417;0,435998
1,029167;1,000000;9,649050;-9,420014;0,013373;0,435637
1,030167;1,000000;9,863304;-9,406809;0,013329;0,435280
1,031167;1,000000;10,078993;-9,393480;0,013286;0,434926
1,032167;1,000000;10,296111;-9,380028;0,013243;0,434576
1,033167;1,000000;10,514649;-9,366455;0,013201;0,434229
1,034167;1,000000;10,734603;-9,352761;0,013159;0,433886
1,035167;1,000000;10,955965;-9,338949;0,013117;0,433547
1,036167;1,000000;11,178730;-9,325018;0,013077;0,433211
1,037167;1,000000;11,402893;-9,310971;0,013036;0,432878
1,038167;1,000000;11,628446;-9,296808;0,012996;0,432548
1,039167;1,000000;11,855387;-9,282530;0,012957;0,432222
1,040167;1,000000;12,083708;-9,268139;0,012918;0,431899
1,041167;1,000000;12,313405;-9,253637;0,012879;0,431579
1,042167;1,000000;12,544474;-9,239023;0,012841;0,431262
1,043167;1,000000;12,776910;-9,224299;0,012804;0,430948
1,044167;1,000000;13,010708;-9,209467;0,012766;0,430637
1,045167;1,000000;13,245865;-9,194527;0,012729;0,430329
1,046167;1,000000;13,482377;-9,179481;0,012693;0,430024
1,047167;1,000000;13,720239;-9,164330;0,012657;0,429722
1,048167;1,000000;13,959449;-9,149074;0,012621;0,429423
1,049167;1,000000;14,200003;-9,133716;0,012585;0,429126
1,050000;1,000000;14,401488;-9,120834;0,012556;0,428881
1,050500;1,000000;18,354384;-9,061955;0,864101;0,894425
1,051167;1,000000;18,411089;-9,052705;0,864588;0,894581
1,052167;1,000000;18,496947;-9,038621;0,865307;0,894810
1,053167;1,000000;18,583839;-9,024317;0,866012;0,895033
1,054167;1,000000;18,671620;-9,009824;0,866704;0,895250
1,055167;1,000000;18,760283;-8,995142;0,867384;0,895462
1,056167;1,000000;18,849824;-8,980273;0,868053;0,895668
1,057167;1,000000;18,940238;-8,965216;0,868709;0,895869
1,058167;1,000000;19,031518;-8,949973;0,869353;0,896065
1,059167;1,000000;19,123660;-8,934544;0,869986;0,896255
1,060167;1,000000;19,216657;-8,918932;0,870608;0,896440
1,061167;1,000000;19,310505;-8,903135;0,871218;0,896620
1,062167;1,000000;19,405198;-8,887157;0,871818;0,896795
1,063167;1,000000;19,500730;-8,870996;0,872406;0,896965
1,064167;1,000000;19,597096;-8,854655;0,872983;0,897130
1,065167;1,000000;19,694290;-8,838134;0,873550;0,897290
1,066167;1,000000;19,792307;-8,821434;0,874107;0,897445
1,067167;1,000000;19,891140;-8,804557;0,874653;0,897595
1,068167;1,000000;19,990786;-8,787503;0,875188;0,897741
1,069167;1,000000;20,091237;-8,770273;0,875714;0,897881
1,070167;1,000000;20,192488;-8,752868;0,876230;0,898017
1,071167;1,000000;20,294534;-8,735290;0,876735;0,898148
1,072167;1,000000;20,397370;-8,717539;0,877231;0,898275
1,073167;1,000000;20,500988;-8,699616;0,877718;0,898397
1,074167;1,000000;20,605385;-8,681523;0,878194;0,898514
1,075167;1,000000;20,710554;-8,663261;0,878662;0,898627
1,076167;1,000000;20,816489;-8,644831;0,879120;0,898735
1,077167;1,000000;20,923185;-8,626233;0,879569;0,898839
1,078167;1,000000;21,030637;-8,607470;0,880009;0,898939
1,079167;1,000000;21,138838;-8,588542;0,880440;0,899034
1,080167;1,000000;21,247784;-8,569450;0,880863;0,899125
1,081167;1,000000;21,357467;-8,550196;0,881276;0,899211
1,082167;1,000000;21,467884;-8,530780;0,881681;0,899294
1,083167;1,000000;21,579027;-8,511204;0,882077;0,899372
1,084167;1,000000;21,690892;-8,491470;0,882465;0,899446
1,085167;1,000000;21,803473;-8,471577;0,882845;0,899516
1,086167;1,000000;21,916764;-8,451529;0,883217;0,899581
1,087167;1,000000;22,030759;-8,431325;0,883580;0,899643
1,088167;1,000000;22,145452;-8,410967;0,883935;0,899700
1,089167;1,000000;22,260839;-8,390456;0,884283;0,899754
1,090167;1,000000;22,376913;-8,369793;0,884623;0,899803
1,091167;1,000000;22,493669;-8,348981;0,884954;0,899849
1,092167;1,000000;22,611101;-8,328019;0,885279;0,899891
1,093167;1,000000;22,729203;-8,306910;0,885595;0,899928
1,094167;1,000000;22,847970;-8,285655;0,885904;0,899962
1,095167;1,000000;22,967396;-8,264254;0,886206;0,899992
1,096167;1,000000;23,087475;-8,242710;0,886501;0,900019
1,097167;1,000000;23,208201;-8,221023;0,886788;0,900041
1,098167;1,000000;23,329570;-8,199194;0,887068;0,900060
1,099167;1,000000;23,451575;-8,177227;0,887341;0,900075
1,100167;1,000000;23,574210;-8,155120;0,887607;0,900087
1,101167;1,000000;23,697470;-8,132876;0,887866;0,900095
1,102167;1,000000;23,821350;-8,110497;0,888118;0,900099
1,103167;1,000000;23,945843;-8,087983;0,888364;0,900100
1,104167;1,000000;24,070944;-8,065336;0,888603;0,900097
1,105167;1,000000;24,196647;-8,042557;0,888835;0,900091
1,106167;1,000000;24,322947;-8,019648;0,889061;0,900081
1,107167;1,000000;24,449837;-7,996610;0,889280;0,900067
1,108167;1,000000;24,577313;-7,973444;0,889492;0,900051
1,109167;1,000000;24,705368;-7,950152;0,889699;0,900030
1,110167;1,000000;24,833997;-7,926735;0,889899;0,900007
1,111167;1,000000;24,963195;-7,903194;0,890093;0,899980
1,112167;1,000000;25,092955;-7,879532;0,890280;0,899949
1,113167;1,000000;25,223272;-7,855749;0,890462;0,899916
1,114167;1,000000;25,354140;-7,831846;0,890638;0,899879
1,115167;1,000000;25,485554;-7,807826;0,890807;0,899839
1,116167;1,000000;25,617508;-7,783689;0,890971;0,899795
1,117167;1,000000;25,749997;-7,759438;0,891129;0,899749
1,118167;1,000000;25,883014;-7,735072;0,891281;0,899699
1,119167;1,000000;26,016554;-7,710595;0,891427;0,899646
1,120167;1,000000;26,150612;-7,686007;0,891568;0,899590
1,121167;1,000000;26,285182;-7,661309;0,891703;0,899530
1,122167;1,000000;26,420259;-7,636504;0,891832;0,899468
1,123167;1,000000;26,555836;-7,611592;0,891956;0,899403
1,124167;1,000000;26,691908;-7,586576;0,892075;0,899334
1,125167;1,000000;26,828470;-7,561456;0,892188;0,899263
1,126167;1,000000;26,965516;-7,536233;0,892295;0,899188
1,127167;1,000000;27,103040;-7,510910;0,892398;0,899111
1,128167;1,000000;27,241037;-7,485488;0,892495;0,899030
1,129167;1,000000;27,379502;-7,459968;0,892587;0,898947
1,130167;1,000000;27,518428;-7,434352;0,892674;0,898861
1,131167;1,000000;27,657810;-7,408641;0,892755;0,898771
1,132167;1,000000;27,797644;-7,382837;0,892832;0,898679
1,133167;1,000000;27,937922;-7,356940;0,892903;0,898584
1,134167;1,000000;28,078640;-7,330954;0,892970;0,898487
1,135167;1,000000;28,219792;-7,304878;0,893032;0,898386
1,136167;1,000000;28,361372;-7,278715;0,893088;0,898283
1,137167;1,000000;28,503376;-7,252465;0,893140;0,898177
1,138167;1,000000;28,645798;-7,226131;0,893188;0,898068
1,139167;1,000000;28,788631;-7,199714;0,893230;0,897956
1,140167;1,000000;28,931871;-7,173215;0,893268;0,897842
1,141167;1,000000;29,075513;-7,146636;0,893301;0,897725
1,142167;1,000000;29,219550;-7,119979;0,893329;0,897605
1,143167;1,000000;29,363977;-7,093244;0,893353;0,897483
1,144167;1,000000;29,508789;-7,066433;0,893372;0,897358
1,145167;1,000000;29,653981;-7,039548;0,893387;0,897231
1,146167;1,000000;29,799546;-7,012589;0,893397;0,897101
1,147167;1,000000;29,945481;-6,985560;0,893403;0,896968
1,148167;1,000000;30,091778;-6,958460;0,893404;0,896833
1,149167;1,000000;30,238433;-6,931292;0,893401;0,896695
1,150167;1,000000;30,385441;-6,904057;0,893394;0,896555
1,151167;1,000000;30,532796;-6,876756;0,893383;0,896412
1,152167;1,000000;30,680492;-6,849391;0,893367;0,896267
1,153167;1,000000;30,828525;-6,821964;0,893347;0,896119
1,154167;1,000000;30,976889;-6,794475;0,893323;0,895969
1,155167;1,000000;31,125578;-6,766926;0,893294;0,895816
1,156167;1,000000;31,274588;-6,739319;0,893262;0,895661
1,157167;1,000000;31,423913;-6,711655;0,893225;0,895504
1,158167;1,000000;31,573547;-6,683936;0,893185;0,895344
1,159167;1,000000;31,723486;-6,656162;0,893140;0,895182
1,160167;1,000000;31,873725;-6,628336;0,893092;0,895018
1,161167;1,000000;32,024257;-6,600459;0,893039;0,894851
1,162167;1,000000;32,175078;-6,572532;0,892983;0,894682
1,163167;1,000000;32,326182;-6,544557;0,892923;0,894511
1,164167;1,000000;32,477565;-6,516535;0,892858;0,894338
1,165167;1,000000;32,629221;-6,488468;0,892791;0,894162
1,166167;1,000000;32,781144;-6,460357;0,892719;0,893984
1,167167;1,000000;32,933331;-6,432203;0,892643;0,893804
1,168167;1,000000;33,085774;-6,404008;0,892564;0,893622
1,169167;1,000000;33,238470;-6,375773;0,892481;0,893437
1,170167;1,000000;33,391413;-6,347500;0,892395;0,893251
1,171167;1,000000;33,544599;-6,319190;0,892304;0,893062
1,172167;1,000000;33,698021;-6,290844;0,892210;0,892871
1,173167;1,000000;33,851675;-6,262465;0,892113;0,892678
1,174167;1,000000;34,005555;-6,234052;0,892012;0,892483
1,175167;1,000000;34,159658;-6,205608;0,891907;0,892286
1,176167;1,000000;34,313976;-6,177135;0,891799;0,892087
1,177167;1,000000;34,468507;-6,148632;0,891688;0,891886
1,178167;1,000000;34,623243;-6,120103;0,891573;0,891683
1,179167;1,000000;34,778182;-6,091548;0,891455;0,891478
1,180167;1,000000;34,933316;-6,062968;0,891333;0,891271
1,181167;1,000000;35,088642;-6,034365;0,891208;0,891062
1,182167;1,000000;35,244155;-6,005741;0,891079;0,890851
1,183167;1,000000;35,399849;-5,977096;0,890948;0,890638
1,184167;1,000000;35,555719;-5,948432;0,890813;0,890424
1,185167;1,000000;35,711761;-5,919750;0,890674;0,890207
1,186167;1,000000;35,867970;-5,891052;0,890533;0,889988
1,187167;1,000000;36,024340;-5,862340;0,890388;0,889768
1,188167;1,000000;36,180867;-5,833613;0,890240;0,889546
1,189167;1,000000;36,337547;-5,804874;0,890089;0,889322
1,190167;1,000000;36,494373;-5,776124;0,889935;0,889096
1,191167;1,000000;36,651341;-5,747364;0,889777;0,888868
1,192167;1,000000;36,808447;-5,718596;0,889617;0,888639
1,193167;1,000000;36,965686;-5,689821;0,889453;0,888408
1,194167;1,000000;37,123052;-5,661040;0,889287;0,888175
1,195167;1,000000;37,280541;-5,632254;0,889117;0,887941
1,196167;1,000000;37,438149;-5,603465;0,888944;0,887704
1,197167;1,000000;37,595870;-5,574675;0,888769;0,887467
1,198167;1,000000;37,753700;-5,545883;0,888590;0,887227
1,199167;1,000000;37,911633;-5,517092;0,888409;0,886986
1,200167;1,000000;38,069667;-5,488303;0,888225;0,886743
1,201167;1,000000;38,227794;-5,459517;0,888037;0,886498
1,202167;1,000000;38,386012;-5,430735;0,887847;0,886252
1,203167;1,000000;38,544315;-5,401959;0,887655;0,886005
1,204167;1,000000;38,702698;-5,373189;0,887459;0,885755
1,205167;1,000000;38,861158;-5,344427;0,887260;0,885505
1,206167;1,000000;39,019689;-5,315675;0,887059;0,885252
1,207167;1,000000;39,178286;-5,286933;0,886855;0,884999
1,208167;1,000000;39,336946;-5,258203;0,886648;0,884743
1,209167;1,000000;39,495664;-5,229485;0,886439;0,884486
1,210167;1,000000;39,654435;-5,200782;0,886227;0,884228
1,211167;1,000000;39,813254;-5,172094;0,886012;0,883968
1,212167;1,000000;39,972118;-5,143422;0,885795;0,883707
1,213167;1,000000;40,131021;-5,114767;0,885575;0,883445
1,214167;1,000000;40,289959;-5,086131;0,885352;0,883181
1,215167;1,000000;40,448928;-5,057516;0,885127;0,882915
1,216167;1,000000;40,607923;-5,028921;0,884899;0,882649
1,217167;1,000000;40,766941;-5,000348;0,884669;0,882381
1,218167;1,000000;40,925975;-4,971798;0,884436;0,882111
1,219167;1,000000;41,085023;-4,943273;0,884201;0,881840
1,220167;1,000000;41,244079;-4,914773;0,883963;0,881568
1,221167;1,000000;41,403140;-4,886300;0,883723;0,881295
1,222167;1,000000;41,562201;-4,857854;0,883481;0,881021
1,223167;1,000000;41,721257;-4,829437;0,883236;0,880745
1,224167;1,000000;41,880305;-4,801050;0,882988;0,880468
1,225167;1,000000;42,039341;-4,772694;0,882738;0,880189
1,226167;1,000000;42,198359;-4,744370;0,882486;0,879910
1,227167;1,000000;42,357356;-4,716079;0,882232;0,879629
1,228167;1,000000;42,516327;-4,687822;0,881975;0,879347
1,229167;1,000000;42,675268;-4,659600;0,881716;0,879064
1,230167;1,000000;42,834176;-4,631414;0,881455;0,878780
1,231167;1,000000;42,993045;-4,603266;0,881192;0,878495
1,232167;1,000000;43,151873;-4,575155;0,880926;0,878208
1,233167;1,000000;43,310654;-4,547084;0,880658;0,877921
1,234167;1,000000;43,469384;-4,519053;0,880388;0,877632
1,235167;1,000000;43,628060;-4,491063;0,880116;0,877342
1,236167;1,000000;43,786678;-4,463116;0,879841;0,877052
1,237167;1,000000;43,945233;-4,435211;0,879565;0,876760
1,238167;1,000000;44,103721;-4,407351;0,879286;0,876467
1,239167;1,000000;44,262139;-4,379535;0,879006;0,876174
1,240167;1,000000;44,420481;-4,351766;0,878723;0,875879
1,241167;1,000000;44,578746;-4,324043;0,878438;0,875583
1,242167;1,000000;44,736927;-4,296369;0,878151;0,875286
1,243167;1,000000;44,895023;-4,268743;0,877862;0,874989
1,244167;1,000000;45,053027;-4,241167;0,877572;0,874690
1,245167;1,000000;45,210938;-4,213641;0,877279;0,874391
1,246167;1,000000;45,368750;-4,186167;0,876984;0,874090
1,247167;1,000000;45,526460;-4,158745;0,876687;0,873789
1,248167;1,000000;45,684065;-4,131376;0,876389;0,873487
1,249167;1,000000;45,841560;-4,104062;0,876088;0,873184
1,250167;1,000000;45,998941;-4,076803;0,875786;0,872881
1,251167;1,000000;46,156205;-4,049599;0,875482;0,872576
1,252167;1,000000;46,313348;-4,022452;0,875176;0,872271
1,253167;1,000000;46,470367;-3,995362;0,874868;0,871964
1,254167;1,000000;46,627256;-3,968331;0,874559;0,871658
1,255167;1,000000;46,784014;-3,941359;0,874247;0,871350
1,256167;1,000000;46,940636;-3,914447;0,873934;0,871041
1,257167;1,000000;47,097119;-3,887595;0,873619;0,870732
1,258167;1,000000;47,253458;-3,860805;0,873303;0,870422
1,259167;1,000000;47,409651;-3,834077;0,872984;0,870112
1,260167;1,000000;47,565694;-3,807413;0,872664;0,869801
1,261167;1,000000;47,721582;-3,780812;0,872343;0,869489
1,262167;1,000000;47,877314;-3,754275;0,872019;0,869176
1,263167;1,000000;48,032884;-3,727804;0,871695;0,868863
1,264167;1,000000;48,188290;-3,701399;0,871368;0,868549
1,265167;1,000000;48,343528;-3,675061;0,871040;0,868235
1,266167;1,000000;48,498594;-3,648790;0,870710;0,867920
1,267167;1,000000;48,653486;-3,622587;0,870379;0,867604
1,268167;1,000000;48,808199;-3,596453;0,870046;0,867288
1,269167;1,000000;48,962730;-3,570389;0,869712;0,866972
1,270167;1,000000;49,117077;-3,544395;0,869377;0,866654
1,271167;1,000000;49,271235;-3,518471;0,869039;0,866337
1,272167;1,000000;49,425201;-3,492619;0,868701;0,866018
1,273167;1,000000;49,578972;-3,466840;0,868361;0,865700
1,274167;1,000000;49,732545;-3,441133;0,868019;0,865381
1,275167;1,000000;49,885915;-3,415500;0,867676;0,865061
1,276167;1,000000;50,039081;-3,389940;0,867332;0,864741
1,277167;1,000000;50,192039;-3,364456;0,866986;0,864420
1,278167;1,000000;50,344785;-3,339046;0,866639;0,864099
1,279167;1,000000;50,497316;-3,313713;0,866291;0,863778
1,280167;1,000000;50,649630;-3,288456;0,865941;0,863456
1,281167;1,000000;50,801722;-3,263276;0,865590;0,863134
1,282167;1,000000;50,953590;-3,238173;0,865238;0,862812
1,283167;1,000000;51,105231;-3,213149;0,864885;0,862489
1,284167;1,000000;51,256642;-3,188203;0,864530;0,862166
1,285167;1,000000;51,407819;-3,163337;0,864174;0,861842
1,286167;1,000000;51,558759;-3,138550;0,863817;0,861518
1,287167;1,000000;51,709460;-3,113844;0,863458;0,861194
1,288167;1,000000;51,859918;-3,089219;0,863099;0,860870
1,289167;1,000000;52,010131;-3,064675;0,862738;0,860545
1,290167;1,000000;52,160095;-3,040212;0,862377;0,860221
1,291167;1,000000;52,309807;-3,015832;0,862014;0,859895
1,292167;1,000000;52,459265;-2,991535;0,861650;0,859570
1,293167;1,000000;52,608465;-2,967321;0,861285;0,859245
1,294167;1,000000;52,757406;-2,943191;0,860919;0,858919
1,295167;1,000000;52,906082;-2,919145;0,860551;0,858593
1,296167;1,000000;53,054493;-2,895183;0,860183;0,858267
1,297167;1,000000;53,202635;-2,871306;0,859814;0,857940
1,298167;1,000000;53,350505;-2,847515;0,859444;0,857614
1,299167;1,000000;53,498101;-2,823810;0,859073;0,857288
1,300167;1,000000;53,645420;-2,800191;0,858701;0,856961
1,301167;1,000000;53,792458;-2,776659;0,858328;0,856634
1,302167;1,000000;53,939213;-2,753214;0,857954;0,856307
1,303167;1,000000;54,085684;-2,729856;0,857579;0,855980
1,304167;1,000000;54,231865;-2,706586;0,857203;0,855653
1,305167;1,000000;54,377756;-2,683405;0,856827;0,855326
1,306167;1,000000;54,523354;-2,660311;0,856449;0,854999
1,307167;1,000000;54,668655;-2,637307;0,856071;0,854672
1,308167;1,000000;54,813658;-2,614392;0,855692;0,854345
1,309167;1,000000;54,958359;-2,591567;0,855312;0,854018
1,310167;1,000000;55,102756;-2,568831;0,854931;0,853690
1,311167;1,000000;55,246847;-2,546186;0,854550;0,853363
1,312167;1,000000;55,390628;-2,523631;0,854168;0,853036
1,313167;1,000000;55,534099;-2,501167;0,853785;0,852709
1,314167;1,000000;55,677255;-2,478794;0,853401;0,852382
1,315167;1,000000;55,820094;-2,456513;0,853017;0,852055
1,316167;1,000000;55,962615;-2,434323;0,852632;0,851728
1,317167;1,000000;56,104814;-2,412225;0,852247;0,851401
1,318167;1,000000;56,246690;-2,390220;0,851860;0,851075
1,319167;1,000000;56,388239;-2,368307;0,851473;0,850748
1,320167;1,000000;56,529459;-2,346486;0,851086;0,850422
1,321167;1,000000;56,670349;-2,324759;0,850698;0,850095
1,322167;1,000000;56,810906;-2,303124;0,850309;0,849769
1,323167;1,000000;56,951127;-2,281584;0,849920;0,849443
1,324167;1,000000;57,091010;-2,260136;0,849530;0,849117
1,325167;1,000000;57,230552;-2,238783;0,849140;0,848792
1,326167;1,000000;57,369753;-2,217523;0,848749;0,848466
1,327167;1,000000;57,508609;-2,196358;0,848358;0,848141
1,328167;1,000000;57,647118;-2,175287;0,847966;0,847816
1,329167;1,000000;57,785278;-2,154311;0,847573;0,847491
1,330167;1,000000;57,923086;-2,133429;0,847181;0,847167
1,331167;1,000000;58,060542;-2,112642;0,846788;0,846842
1,332167;1,000000;58,197641;-2,091951;0,846394;0,846518
1,333167;1,000000;58,334383;-2,071354;0,846000;0,846194
1,334167;1,000000;58,470766;-2,050853;0,845606;0,845871
1,335167;1,000000;58,606786;-2,030447;0,845211;0,845548
1,336167;1,000000;58,742443;-2,010137;0,844816;0,845225
1,337167;1,000000;58,877734;-1,989923;0,844421;0,844902
1,338167;1,000000;59,012657;-1,969805;0,844025;0,844580
1,339167;1,000000;59,147210;-1,949782;0,843629;0,844258
1,340167;1,000000;59,281390;-1,929855;0,843233;0,843936
1,341167;1,000000;59,415197;-1,910025;0,842836;0,843615
1,342167;1,000000;59,548629;-1,890291;0,842439;0,843294
1,343167;1,000000;59,681682;-1,870653;0,842042;0,842974
1,344167;1,000000;59,814356;-1,851111;0,841645;0,842653
1,345167;1,000000;59,946648;-1,831666;0,841247;0,842334
1,346167;1,000000;60,078557;-1,812318;0,840850;0,842014
1,347167;1,000000;60,210080;-1,793066;0,840452;0,841695
1,348167;1,000000;60,341216;-1,773910;0,840054;0,841377
1,349167;1,000000;60,471964;-1,754851;0,839656;0,841059
1,350167;1,000000;60,602320;-1,735889;0,839257;0,840741
1,351167;1,000000;60,732284;-1,717024;0,838859;0,840424
1,352167;1,000000;60,861854;-1,698255;0,838460;0,840107
1,353167;1,000000;60,991028;-1,679583;0,838062;0,839791
1,354167;1,000000;61,119804;-1,661008;0,837663;0,839475
1,355167;1,000000;61,248180;-1,642529;0,837264;0,839160
1,356167;1,000000;61,376156;-1,624148;0,836865;0,838845
1,357167;1,000000;61,503728;-1,605863;0,836466;0,838531
1,358167;1,000000;61,630896;-1,587674;0,836068;0,838217
1,359167;1,000000;61,757658;-1,569583;0,835669;0,837904
1,360167;1,000000;61,884012;-1,551588;0,835270;0,837591
1,361167;1,000000;62,009957;-1,533690;0,834871;0,837279
1,362167;1,000000;62,135491;-1,515888;0,834472;0,836967
1,363167;1,000000;62,260613;-1,498183;0,834074;0,836656
1,364167;1,000000;62,385321;-1,480575;0,833675;0,836345
1,365167;1,000000;62,509613;-1,463063;0,833276;0,836036
1,366167;1,000000;62,633488;-1,445647;0,832878;0,835726
1,367167;1,000000;62,756944;-1,428328;0,832479;0,835417
1,368167;1,000000;62,879981;-1,411105;0,832081;0,835109
1,369167;1,000000;63,002596;-1,393978;0,831683;0,834802
1,370167;1,000000;63,124788;-1,376948;0,831285;0,834495
1,371167;1,000000;63,246556;-1,360013;0,830887;0,834188
1,372167;1,000000;63,367898;-1,343175;0,830490;0,833883
1,373167;1,000000;63,488813;-1,326432;0,830092;0,833578
1,374167;1,000000;63,609299;-1,309785;0,829695;0,833273
1,375167;1,000000;63,729355;-1,293234;0,829298;0,832970
1,376167;1,000000;63,848981;-1,276779;0,828901;0,832666
1,377167;1,000000;63,968174;-1,260419;0,828505;0,832364
1,378167;1,000000;64,086933;-1,244154;0,828109;0,832062
1,379167;1,000000;64,205257;-1,227984;0,827713;0,831761
1,380167;1,000000;64,323144;-1,211910;0,827317;0,831461
1,381167;1,000000;64,440594;-1,195930;0,826922;0,831161
1,382167;1,000000;64,557605;-1,180046;0,826527;0,830862
1,383167;1,000000;64,674176;-1,164256;0,826132;0,830564
1,384167;1,000000;64,790305;-1,148560;0,825738;0,830266
1,385167;1,000000;64,905993;-1,132960;0,825343;0,829970
1,386167;1,000000;65,021236;-1,117453;0,824950;0,829674
1,387167;1,000000;65,136035;-1,102040;0,824556;0,829378
1,388167;1,000000;65,250387;-1,086722;0,824164;0,829084
1,389167;1,000000;65,364293;-1,071497;0,823771;0,828790
1,390167;1,000000;65,477750;-1,056366;0,823379;0,828497
1,391167;1,000000;65,590758;-1,041328;0,822987;0,828205
1,392167;1,000000;65,703315;-1,026383;0,822596;0,827913
1,393167;1,000000;65,815421;-1,011532;0,822205;0,827622
1,394167;1,000000;65,927075;-0,996774;0,821815;0,827332
1,395167;1,000000;66,038275;-0,982108;0,821425;0,827043
1,396167;1,000000;66,149021;-0,967535;0,821036;0,826755
1,397167;1,000000;66,259311;-0,953054;0,820647;0,826467
1,398167;1,000000;66,369144;-0,938665;0,820258;0,826181
1,399167;1,000000;66,478520;-0,924369;0,819870;0,825895
1,400167;1,000000;66,587437;-0,910164;0,819483;0,825610
1,401167;1,000000;66,695895;-0,896051;0,819096;0,825325
1,402167;1,000000;66,803893;-0,882029;0,818710;0,825042
1,403167;1,000000;66,911429;-0,868098;0,818324;0,824760
1,404167;1,000000;67,018503;-0,854258;0,817939;0,824478
1,405167;1,000000;67,125114;-0,840509;0,817555;0,824197
1,406167;1,000000;67,231262;-0,826850;0,817171;0,823917
1,407167;1,000000;67,336944;-0,813282;0,816788;0,823638
1,408167;1,000000;67,442161;-0,799803;0,816405;0,823360
1,409167;1,000000;67,546911;-0,786415;0,816023;0,823082
1,410167;1,000000;67,651194;-0,773116;0,815641;0,822806
1,411167;1,000000;67,755009;-0,759906;0,815261;0,822530
1,412167;1,000000;67,858356;-0,746785;0,814880;0,822255
1,413167;1,000000;67,961232;-0,733754;0,814501;0,821981
1,414167;1,000000;68,063639;-0,720811;0,814122;0,821709
1,415167;1,000000;68,165574;-0,707956;0,813744;0,821436
1,416167;1,000000;68,267037;-0,695190;0,813367;0,821165
1,417167;1,000000;68,368028;-0,682511;0,812990;0,820895
1,418167;1,000000;68,468546;-0,669920;0,812614;0,820626
1,419167;1,000000;68,568589;-0,657416;0,812239;0,820358
1,420167;1,000000;68,668158;-0,645000;0,811865;0,820090
1,421167;1,000000;68,767252;-0,632670;0,811491;0,819824
1,422167;1,000000;68,865870;-0,620427;0,811118;0,819558
1,423167;1,000000;68,964011;-0,608271;0,810746;0,819294
1,424167;1,000000;69,061675;-0,596200;0,810374;0,819030
1,425167;1,000000;69,158862;-0,584215;0,810004;0,818767
1,426167;1,000000;69,255570;-0,572316;0,809634;0,818505
1,427167;1,000000;69,351799;-0,560502;0,809265;0,818245
1,428167;1,000000;69,447548;-0,548773;0,808897;0,817985
1,429167;1,000000;69,542818;-0,537129;0,808529;0,817726
1,430167;1,000000;69,637606;-0,525569;0,808163;0,817468
1,431167;1,000000;69,731914;-0,514094;0,807797;0,817211
